entity_id,name,department,locality,address,street,door,capacity,phone,email,legal_name,rut,highest_stage,msp_final,mides_social,msp_registro_historico,pacp,historical_certificate_count,historical_certificates,historical_first_year,historical_latest_year,latest_public_date,source_record_count,source_types_count,latitude,longitude,geocode_confidence,geocode_method,geocode_score,geocode_source,source_urls
ELP-0639,Rincón de Luz,Montevideo,Montevideo,Rambla República de Chile 4469,Rambla República de Chile,4469,28,26149533,rincondeluz4@hotmail.com - emib6@hotmail.com,BARNECHEGARAY LESTIDO EMILIANO,21 720416 0011,Habilitación final MSP,True,True,True,True,1,103/2021,2021,2021,2026-06-30,4,4,-34.8970583,-56.115314,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2026-06/ELEPEM%20HABILITADOS%20JUNIO%202026.pdf"", ""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/sistema-cuidados/comunicacion/comunicados/programa-apoyo-cuidado-permanente-pacp"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0640,Residencial Rincon de luz,Montevideo,Montevideo,Soca 1588,Soca,1588,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,104/2021,2021,2021,2021,1,1,-34.8992381,-56.1574641,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0641,Saint Remy,Montevideo,Montevideo,Jose Marti 3118/ 3124,Jose Marti,3118/ 3124,18,27065819 / 092600349,jessi.meyer@gmail.com,,,Habilitación final MSP,True,True,True,False,1,069/2021,2021,2021,2026-06-30,3,3,-34.9091049,-56.152265,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2026-06/ELEPEM%20HABILITADOS%20JUNIO%202026.pdf"", ""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0642,San Diego,Montevideo,Montevideo,Fiol De Pereda 1421,Fiol De Pereda,1421,,22044556,,,,Certificado Social MIDES,False,True,True,False,1,055/2018,2018,2018,2024-07-15,2,2,-34.8749853,-56.1875587,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0643,Residencial San Isidro Labrador,Montevideo,Montevideo,Avda. de las Instrucciones 4883,Avda. de las Instrucciones,4883,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,044/2020,2020,2020,2020,1,1,-34.7969722,-56.1711506,media-baja,centroide de calle,70,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0644,Residencial “ Segunda Juventud ”,Montevideo,Montevideo,Av 8 de octubre 4635,Av,8 de octubre 4635,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,074/2020,2020,2020,2020,1,1,-34.8577219,-56.2205545,media-baja,centroide de calle,70,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0645,Segunda Juventud IV,Montevideo,Montevideo,José Batlle Y Ordóñez 2946,José Batlle Y Ordóñez,2946,,94056905,,,,Certificado Social MIDES,False,True,True,False,1,078/2020,2020,2020,2024-07-15,2,2,-34.8780013,-56.1493485,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0646,Segunda Juventud I,Montevideo,Montevideo,Marcelino Sosa 2409,Marcelino Sosa,2409,,22027111,,,,Certificado Social MIDES,False,True,True,False,2,"012/2017, 097/2020",2017,2020,2024-07-15,3,2,-34.8827978,-56.1839782,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0647,Residencial Serena,Montevideo,Montevideo,8 De Octubre 2856,8 De Octubre,2856,,24802408,,,,Certificado Social MIDES,False,True,False,False,0,,,,2024-07-15,1,1,-34.8862436,-56.1573728,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social""]"
ELP-0648,Residencial Sol de Otoño 1,Montevideo,Montevideo,Joaquín Suárez 3455,Joaquín Suárez,3455,,,,,,Certificado de registro MSP (histórico),False,False,True,False,3,"056/2018, 089/2018, 009/2020",2018,2020,2020,3,1,-34.8646016,-56.1962412,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0649,Residencial Sol de Otoño II,Montevideo,Montevideo,Carlos Vaz Ferreira 3644,Carlos Vaz Ferreira,3644,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,025/2020,2020,2020,2020,1,1,-34.8369702,-56.2418636,media-baja,centroide de calle,70,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0650,Residencial Sol de Otoño III,Montevideo,Montevideo,Castro 433,Castro,433,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,013/2020,2020,2020,2020,1,1,-34.8535289,-56.209035,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0651,Sueño de Hogar,Montevideo,Montevideo,San Martín 3020,San Martín,3020,25,22025781,residencialsdehogar@gmail.com,,,Habilitación final MSP,True,True,True,False,1,015/2019,2019,2019,2026-06-30,3,3,-34.8703664,-56.1819467,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2026-06/ELEPEM%20HABILITADOS%20JUNIO%202026.pdf"", ""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0652,Sweet Home,Montevideo,Montevideo,Av. Juan Bautista Alberdi 6250,Av. Juan Bautista Alberdi,6250,,26004352,,,,Certificado Social MIDES,False,True,True,False,2,"041/2020, 045/2021",2020,2021,2024-07-15,3,2,-34.8823406,-56.0724721,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0653,Tata Luis y Doña Lola,Montevideo,Montevideo,Mercedes 1572,Mercedes,1572,15,24097422,moni-molis@hotmail.com,,,Habilitación final MSP,True,True,True,False,2,"099/2018, 090/2019",2018,2019,2026-06-30,4,3,-34.9026113,-56.1828566,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2026-06/ELEPEM%20HABILITADOS%20JUNIO%202026.pdf"", ""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0654,Residencial Teagarden,Montevideo,,Av. Lezica 5858,Av. Lezica,5858,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,105/2019,2019,2019,2019,1,1,-34.8031775,-56.2297437,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0655,Terra Nostra,Montevideo,Montevideo,Pedro Cosio 2451,Pedro Cosio,2451,20,25261891 / 09255118,residencialterranostra@hotmail.com,RESIDENCIALES UNIDOS LIMITADA,21 852298 0010,Habilitación final MSP,True,True,True,True,1,186/2019,2019,2019,2026-06-30,4,4,-34.8717757,-56.1081415,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2026-06/ELEPEM%20HABILITADOS%20JUNIO%202026.pdf"", ""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/sistema-cuidados/comunicacion/comunicados/programa-apoyo-cuidado-permanente-pacp"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0656,Umpierrez,Montevideo,Montevideo,Juan Manuel Blanes 1274,Juan Manuel Blanes,1274,23,094163189 | 24012306,andreaumpierrez71@hotmail.com,UMPIÉRREZ BUSQUIAZZO ANDREA ELIZABETH,21 487066 0015,Habilitación final MSP,True,True,True,True,1,103/2018,2018,2018,2026-06-30,4,4,-34.9057697,-56.1720943,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2026-06/ELEPEM%20HABILITADOS%20JUNIO%202026.pdf"", ""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/sistema-cuidados/comunicacion/comunicados/programa-apoyo-cuidado-permanente-pacp"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0657,Veramar Home,Montevideo,Montevideo,Rambla Rep. de México 5913,Rambla Rep. de México,5913,12,26059703,veramarhome@gmail.com,,,Habilitación final MSP,True,True,True,False,1,040/2021,2021,2021,2026-06-30,3,3,-34.8985398,-56.0677956,alta,calle y puerta exacta,88,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2026-06/ELEPEM%20HABILITADOS%20JUNIO%202026.pdf"", ""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0658,Residencial Versalles,Montevideo,,Agraciada 3681,Agraciada,3681,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,109/2019,2019,2019,2019,1,1,-34.8648416,-56.2097731,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0659,Residencial VIDA Residencial El Remanso,Montevideo,Montevideo Montevideo,Venezuela 1431 Jaime Cibils 2848,Venezuela,1431 Jaime Cibils 2848,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,098/2020,2020,2020,2020,1,1,-34.8935512,-56.1870195,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0660,Valle Vilcabamba Residencias,Montevideo,Montevideo,Almirante Harwood 6214 -6212,Almirante Harwood,6214 -6212,16,26000263 | 26002063 – 095066822,admonvilcabamba@gmail.com,,,Habilitación final MSP,True,True,True,False,1,011/2020,2020,2020,2026-06-30,3,3,-34.8890769,-56.0701623,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2026-06/ELEPEM%20HABILITADOS%20JUNIO%202026.pdf"", ""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0661,Villa Amanda,Montevideo,Montevideo,Santa Lucía 4175,Santa Lucía,4175,10,23045477,ceciliavillalba09@gmail.com,,,Habilitación final MSP,True,True,True,False,1,008/2021,2021,2021,2026-06-30,3,3,-34.8556872,-56.218477,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2026-06/ELEPEM%20HABILITADOS%20JUNIO%202026.pdf"", ""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0662,Residencial Villa Angelita,Montevideo,,Campisteguy 2973,Campisteguy,2973,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,122/2019,2019,2019,2019,1,1,-34.8724699,-56.1688349,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0663,Residencial Villa Dolores,Montevideo,,Ramon Anador 3481,Ramon Anador,3481,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,058/2021,2021,2021,2021,1,1,-34.8959224,-56.1775698,media-baja,centroide de calle,70,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0664,Residencial Villa Rosana,Montevideo,,Bv. José Batlle y Ordoñez 2089,Bv. José Batlle y Ordoñez,2089,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,142/2019,2019,2019,2019,1,1,-34.8893702,-56.1346633,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0665,Residencial Vital HOUSE,Montevideo,,Salto 1176,Salto,1176,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,039/2021,2021,2021,2021,1,1,-34.9085345,-56.1819313,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0666,Residencial Zar Shalom,Montevideo,,Machies 4435,Machies,4435,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,171/2019,2019,2019,2019,1,1,-34.8312079,-56.158365,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0667,ZUICH,Montevideo,MONTEVIDEO,Av. Luis Alberte de Herrera 3943,Av. Luis Alberte de Herrera,3943,,,,,,Certificado de registro MSP (histórico),False,False,True,False,2,"112/2021, 037/2023",2021,2023,2023,2,1,-34.860554,-56.2619522,media-baja,centroide de calle,70,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0668,RINCON DE LUZ,Montevideo,MONTEVIDEO,8 DE OCTUBRE 3203,,8 DE OCTUBRE 3203,,,,,,Certificado de registro MSP (histórico),False,False,True,False,2,"055/2022, 056/2022",2022,2022,2022,2,1,-34.8474548,-56.1635699,baja,centroide de localidad,35,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0669,RISA,Montevideo,MONTEVIDEO CIUDAD DE LA,Av. Manuel Herrera y Obes 4127,Av. Manuel Herrera y Obes,4127,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,029/2023,2023,2023,2023,1,1,-34.8362558,-56.261365,media-baja,centroide de calle,70,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0670,Risa,Montevideo,Montevideo,Bv. Manuel Herrera Y Obes 4125/4127,Bv. Manuel Herrera Y Obes,4125/4127,,23038902,,,,Certificado Social MIDES,False,True,False,False,0,,,,2024-07-15,1,1,-34.8605487,-56.2219712,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social""]"
ELP-0671,ROSAS DEL PRADO,Montevideo,MONTEVIDEO SALINAS / PINAMAR,HERMANOS GIL 1023,HERMANOS GIL,1023,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,080/2022,2022,2022,2022,1,1,-34.8703084,-56.2027153,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0672,Saint Michele,Montevideo,Montevideo,Alberdi 6344,Alberdi,6344,22,26046780,atmisaintmichel@gmail.com residencialagee@gmail.com -,,,Habilitación final MSP,True,True,True,False,1,078/2022,2022,2022,2026-06-30,3,3,-34.8815628,-56.0702369,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2026-06/ELEPEM%20HABILITADOS%20JUNIO%202026.pdf"", ""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0673,SAN CAMILO,Montevideo,MONTEVIDEO,Gregorio Funes,Gregorio Funes,,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,051/2023,2023,2023,2023,1,1,-34.8784885,-56.1462327,media-baja,centroide de calle,70,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0674,SAN CAYETANO,Montevideo,MONTEVIDEO,COMERCIO 970,COMERCIO,970,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,112/2022,2022,2022,2022,1,1,-34.8880525,-56.1392386,media-baja,centroide de calle,70,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0675,SAN FERNANDO,Montevideo,MONTEVIDEO,Yamandù Rodriguez 1399,Yamandù Rodriguez,1399,,,,,,Certificado de registro MSP (histórico),False,False,True,False,1,044/2023,2023,2023,2023,1,1,-34.8925357,-56.0647282,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
ELP-0676,San Jorge,Montevideo,Montevideo,Rivera 2520,Rivera,2520,27,27072432,info@residencialsanjorge.com.uy,,,Habilitación final MSP,True,True,True,False,1,013/2017,2017,2017,2026-06-30,3,3,-34.9029946,-56.1609764,alta,calle y puerta exacta,100,Direcciones Geográficas del Uruguay (IDE),"[""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2026-06/ELEPEM%20HABILITADOS%20JUNIO%202026.pdf"", ""https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social"", ""https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf""]"
