record_id,entity_id,source_type,source_title,source_date,source_url,source_document,source_row,department,locality,name,address,street,door,capacity,email,phone,certificate_number,certificate_year,director_technical,legal_name,rut
MSPR-104-2021,ELP-0640,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,104/2021,Montevideo,Montevideo,Residencial Rincon de luz,Soca 1588,Soca,1588,,,,104/2021,2021,Dra Diana Bertoche,,
MSPR-105-2021,ELP-0443,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,105/2021,Montevideo,Montevideo,Residencial Nazareth,Av Italia 3780,Av Italia,3780,,,,105/2021,2021,Dr Fernando Labanca,,
MSPR-106-2021,ELP-0602,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,106/2021,Montevideo,Montevideo,Residencial Habitus,Av Brasil 2637,Av Brasil,2637,,,,106/2021,2021,Dra Patricia Oficialdegui,,
MSPR-107-2021,ELP-0577,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,107/2021,Montevideo,Montevideo,Residencial Calor Humano I,Juan Ramon Gomez 2778,Juan Ramon Gomez,2778,,,,107/2021,2021,Dr Fernando Labanca,,
MSPR-108-2021,ELP-0578,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,108/2021,Montevideo,Montevideo Colonia del,Residencial Calor Humano II,Antonio Lenoble 3317,Antonio Lenoble,3317,,,,108/2021,2021,Dr Fernando Labanca,,
MSPR-109-2021,ELP-0139,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,109/2021,Colonia,Sacramento,Residencial Adriana Alvarez,Colonia 288,Colonia,288,,,,109/2021,2021,Dra. Roxana Batista,,
MSPR-110-2021,ELP-0172,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,110/2021,Flores,Trinidad,Residencial Tea Garden,Brasil 484,Brasil,484,,,,110/2021,2021,Dra Veronica Gonzalez,,
MSPR-111-2021,ELP-0415,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,111/2021,Montevideo,Montevideo,Residencial Las dos Hermanas,Pernas 2571,Pernas,2571,,,,111/2021,2021,Dr Federico Bonilla,,
MSPR-112-2021,ELP-0667,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,112/2021,Montevideo,Montevideo,Residencial Zuich,Luis A de Herrera 3943,Luis A de Herrera,3943,,,,112/2021,2021,Dr.Alejandro Morelli,,
MSPR-113-2021,ELP-0383,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,113/2021,Montevideo,Montevideo Ciudad de la Costa,El Atardecer,Agraciada 3567,Agraciada,3567,,,,113/2021,2021,Dra Mariela Fernandez,,
MSPR-114-2021,ELP-0013,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,114/2021,Canelones,balneario EL,Dra Teresita,"Viña del mar, manzana 16, Solar 27","Viña del mar, manzana","16, Solar 27",,,,114/2021,2021,Dra Jaqueline Zorrilla,,
MSPR-115-2021,ELP-0030,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,115/2021,Canelones,Shangrilà,Hogar Ana Maria y Beatriz IZQUIERDO / Susana Izquierdo,"Gianattasio 2 manzana 2, Solar 2",Gianattasio,"2 manzana 2, Solar 2",,,,115/2021,2021,Dra Paola Crossa,,
MSPR-116-2021,ELP-0111,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,116/2021,Colonia,Colonia,Don Àngel,Arroyo 723,Arroyo,723,,,,116/2021,2021,Dr Jonathan Larahan,,
MSPR-117-2021,ELP-0684,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2021,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,117/2021,Montevideo,Montevideo,Segunda Juventud,Camino MALDONADO 5034,Camino MALDONADO,5034,,,,117/2021,2021,Dra Rossana Dornell DRA ALESSANDRA,,
MSPR-001-2022,ELP-0209,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,001/2022,Maldonado,Pta del Este,ARTEMISA,RODO S/N,RODO,S/N,,,,001/2022,2022,CHIOSSONI,,
MSPR-002-2022,ELP-0058,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,002/2022,Canelones,BARROS BLANCOS,MALLET,RUTA 8 Y RUTA 74. INTENDENTE RIVERA S/N,RUTA,8 Y RUTA 74. INTENDENTE RIVERA S/N,,,,002/2022,2022,DR HEBERT PERDOMO,,
MSPR-003-2022,ELP-0426,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,003/2022,Montevideo,MONTEVIDEO,OBRA CULTURAL SOCIAL ALEMANA,CAMINO LAS TORTOLITAS 6500,CAMINO LAS TORTOLITAS,6500,,,,003/2022,2022,DR FERNANDO TRIANÒN,,
MSPR-004-2022,ELP-0763,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,004/2022,San José,DEL PLATA,EMANUEL,"AV.CALCAGNO,MANZANA 6 SOLAR 1, SANTA VICTORIA","AV.CALCAGNO,MANZANA","6 SOLAR 1, SANTA VICTORIA",,,,004/2022,2022,DRA PATRICIA HERNANDEZ,,
MSPR-005-2022,ELP-0772,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,005/2022,San José,SAN JOSE,HOGAR DEL ALBA,LUIS B.BERRES 845,LUIS B.BERRES,845,,,,005/2022,2022,DRA GLADYS RODRIGUEZ,,
MSPR-006-2022,ELP-0430,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,006/2022,Montevideo,MONTEVIDEO,HOGAR DE ABUELOS,BRAZO LARGO 3773,BRAZO LARGO,3773,,,,006/2022,2022,DR. ALEJANDRO MORELLI,,
MSPR-007-2022,ELP-0382,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,007/2022,Montevideo,MONTEVIDEO,EL ABUELO EN SU CASA,CLEMENTE CESAR 2312,CLEMENTE CESAR,2312,,,,007/2022,2022,DRA ADRIANA FEOLA,,
MSPR-008-2022,ELP-0214,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,008/2022,Maldonado,Pta del Este,EL ALBA,GIBRALTAR ENTRE AV FRANCIA Y DUERO,GIBRALTAR ENTRE AV FRANCIA Y DUERO,,,,,008/2022,2022,DRA. VIRGINIA GÒMEZ,,
MSPR-009-2022,ELP-0427,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,009/2022,Montevideo,MONTEVIDEO EL PINAR CIUDAD DE,HOGAR SCHIAFFINO,PEDRO TRAPANI 1197,PEDRO TRAPANI,1197,,,,009/2022,2022,DR FERNANDO LABANCA,,
MSPR-010-2022,ELP-0043,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,010/2022,Canelones,LA COSTA,LA AURORA,"AV.GRAL ARTIGAS, MANZANA 90, SOLAR 19","AV.GRAL ARTIGAS, MANZANA","90, SOLAR 19",,,,010/2022,2022,DRA. LILIAN MACHADO,,
MSPR-011-2022,ELP-0692,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,011/2022,Montevideo,MONTEVIDEO COLONIA DEL,TALCAHUANO,TALCAHUANO 3226,TALCAHUANO,3226,,,,011/2022,2022,DRA . MARTA ARRIOLA,,
MSPR-012-2022,ELP-0144,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,012/2022,Colonia,SACRAMENTO,SACRAMENTO,CAMINO LAGUNA 21203,CAMINO LAGUNA,21203,,,,012/2022,2022,DR. MARTIN POLLIFORNI,,
MSPR-013-2022,ELP-0321,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,013/2022,Montevideo,MONTEVIDEO,BOULEVARD,BVAR. ARTIGAS 3028,BVAR. ARTIGAS,3028,,,,013/2022,2022,DRA.ALICE LEITES,,
MSPR-014-2022,ELP-0527,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,014/2022,Montevideo,MONTEVIDEO,MI CASA,RAMON MARQUEZ 3069,RAMON MARQUEZ,3069,,,,014/2022,2022,DR.LUIS SPOSITO,,
MSPR-015-2022,ELP-0559,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,015/2022,Montevideo,MONTEVIDEO,PERLITA “S,CAMINO CASTRO 535,CAMINO CASTRO,535,,,,015/2022,2022,DR. MAURICIO HIDALGO,,
MSPR-016-2022,ELP-0720,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,016/2022,Paysandú,PAYSANDU,Residencia MARIA CAROLINA,BVAR ARTIGAS 2800,BVAR ARTIGAS,2800,,,,016/2022,2022,DR. DAVID CARRERA,,
MSPR-017-2022,ELP-0036,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,017/2022,Canelones,CANELONES,HOGAR MARANATA,"JUANA DE IBARBOURU 256, SOLAR 25 ESQ CALLE 3",JUANA DE IBARBOURU,"256, SOLAR 25 ESQ CALLE 3",,,,017/2022,2022,DR. DANILO GONZALEZ DRA. MARIA JOSÈ,,
MSPR-018-2022,ELP-0409,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,018/2022,Montevideo,MONTEVIDEO,FUNACION ALGARROBO,PALMAR 2560,PALMAR,2560,,,,018/2022,2022,SOLÒRZANO,,
MSPR-019-2022,ELP-0497,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,019/2022,Montevideo,MONTEVIDEO,LE PARC,SOCA 1595,SOCA,1595,,,,019/2022,2022,DRA. ADRIANA SCHOPFER,,
MSPR-020-2022,ELP-0526,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,020/2022,Montevideo,MONTEVIDEO,MEMORY HOUSE,8 DE OCTUBRE 2563,,8 DE OCTUBRE 2563,,,,020/2022,2022,DRA ALICIA MENÈNDEZ,,
MSPR-021-2022,ELP-0509,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,021/2022,Montevideo,MONTEVIDEO,LOS MILAGROS DE MARIA ANGELICA,ALSACIA 3741,ALSACIA,3741,,,,021/2022,2022,DR.GERMÀN FORNOS,,
MSPR-022-2022,ELP-0356,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,022/2022,Montevideo,MONTEVIDEO,CLUB DE ABUELOS DEL PRADO,AV.AGRACIADA 3705,AV.AGRACIADA,3705,,,,022/2022,2022,DRA. ANDREA BARRENECHE,,
MSPR-023-2022,ELP-0381,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,023/2022,Montevideo,MONTEVIDEO,EDÈN CERRO,TURQUÌA 3326,TURQUÌA,3326,,,,023/2022,2022,DRA. ARACELI TASHJIÀN,,
MSPR-024-2022,ELP-0384,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,024/2022,Montevideo,MONTEVIDEO,EL COLIBRÌ,GRECIA 3919,GRECIA,3919,,,,024/2022,2022,DRA. DAMAIRIS IZQUIERDO,,
MSPR-025-2022,ELP-0336,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,025/2022,Montevideo,MONTEVIDEO,CASA LOS TILOS,DANIEL ZORRILLA 5446,DANIEL ZORRILLA,5446,,,,025/2022,2022,DRA.SANDRA BURGUES,,
MSPR-026-2022,ELP-0057,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,026/2022,Canelones,CANELONES,LUZ DEL SOL,MANZANA 58 SOLAR 5,MANZANA,58 SOLAR 5,,,,026/2022,2022,DR. ANDRES NEVES,,
MSPR-027-2022,ELP-0045,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,027/2022,Canelones,CANELONES CIUDAD DE LA,LA CAROLINA,"GUSTAVO NICOLICH, MANZANA 105 , SOLAR 3, COLONIA NICOLICH","GUSTAVO NICOLICH, MANZANA","105 , SOLAR 3, COLONIA NICOLICH",,,,027/2022,2022,DR. ANDRES NEVES,,
MSPR-028-2022,ELP-0012,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,028/2022,Canelones,COSTA,CENTRO VITAL,"AV. GIANNATASIO MANZANA 14, SOLAR 3",AV. GIANNATASIO MANZANA,"14, SOLAR 3",,,,028/2022,2022,DR. ANDRES NEVES,,
MSPR-029-2022,ELP-0416,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,029/2022,Montevideo,MONTEVIDEO,GLADYS GODOY,E. COMPTE Y RIQUE 1327,E. COMPTE Y RIQUE,1327,,,,029/2022,2022,DR CESAR FERREIRA,,
MSPR-030-2022,ELP-0683,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,030/2022,Montevideo,MONTEVIDEO,SEGUNDA JUVENTUD,8 DE OCTUBRE 4635,,8 DE OCTUBRE 4635,,,,030/2022,2022,DRA. ROSSANA DORNELL,,
MSPR-031-2022,ELP-0796,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,031/2022,Soriano,SANTA CATALINA,SANTA CATALINA,ANGEL CERIANI S/N,ANGEL CERIANI,S/N,,,,031/2022,2022,DRA. MATILDE CASTRO,,
MSPR-032-2022,ELP-0391,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,032/2022,Montevideo,MONTEVIDEO,HOGAR EMPATIA,HIPOLITO IRIGOYEN 1482,HIPOLITO IRIGOYEN,1482,,,,032/2022,2022,DRA. MARIA FERNANDEZ,,
MSPR-033-2022,ELP-0010,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,033/2022,Canelones,LOS CERRILLOS,CASA DE CAMPO LA CASONA,"RUTA 36, KM 37",RUTA 36,Km 37,,,,033/2022,2022,DRA. YARDENA PEREIRA,,
MSPR-034-2022,ELP-0273,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,034/2022,Montevideo,MONTEVIDEO,RESIDENCIAL ABRAS,ENRIQUE MARTINEZ 2269,ENRIQUE MARTINEZ,2269,,,,034/2022,2022,DR. ALEJANDRO WAJNER,,
MSPR-035-2022,ELP-0293,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,035/2022,Montevideo,MONTEVIDEO,ALTOS DE PARQUE II,RICALDONI 1716,RICALDONI,1716,,,,035/2022,2022,DRA. CARLA DI CANDIA,,
MSPR-036-2022,ELP-0761,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,036/2022,San José,ECILDA PAULLIER,EL REX,PEDRO DEGIOVANÀNGELO 1706,PEDRO DEGIOVANÀNGELO,1706,,,,036/2022,2022,DRA. ANABELLA HERNANDEZ,,
MSPR-037-2022,ELP-0358,msp_certificado_registro_historico,Certificados de registro ELEPEM emitidos 2017-marzo 2024,2022,https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2024-03/ELEPEM%20CERTIFICADOS%207-3-2024.pdf,ELEPEM CERTIFICADOS 7-3-2024.pdf,037/2022,Montevideo,MONTEVIDEO,COMO ANTES,JUSTO ARÈCHAGA 3285,JUSTO ARÈCHAGA,3285,,,,037/2022,2022,DR. FRANCISCO VIDAL DRA ROSINA GUERRA,,
